Kode Barang,Stock Opname,HOT,SO,PO
9390322280,0.00,0.00,0.00,0.00
9390322320,0.00,0.00,0.00,0.00
9390322380,0.00,0.00,0.00,0.00
9390322420,0.00,0.00,0.00,0.00
9390322480,0.00,0.00,0.00,0.00
93903224J0,0.00,0.00,0.00,0.00
9390322520,0.00,0.00,0.00,0.00
9390322580,0.00,0.00,0.00,0.00
9390324120,0.00,0.00,0.00,0.00
9390324180,0.00,0.00,0.00,0.00
9390324210,0.00,0.00,0.00,0.00
9390324220,0.00,0.00,0.00,0.00
9390324280,0.00,0.00,0.00,0.00
93903242G0,0.00,0.00,0.00,0.00
93903242J0,0.00,0.00,0.00,0.00
9390324310,0.00,0.00,0.00,0.00
9390324320,0.00,0.00,0.00,0.00
9390324380,0.00,0.00,0.00,0.00
93903243G0,0.00,0.00,0.00,0.00
9390324410,0.00,0.00,0.00,0.00
9390324420,0.00,0.00,0.00,0.00
9390324480,0.00,0.00,0.00,0.00
9390324481,0.00,0.00,0.00,0.00
9390324510,0.00,0.00,0.00,0.00
9390324580,0.00,0.00,0.00,0.00
9390324680,0.00,0.00,0.00,0.00
9390324780,0.00,0.00,0.00,0.00
9390325080,0.00,0.00,0.00,0.00
9390325120,0.00,0.00,0.00,0.00
9390325180,0.00,0.00,0.00,0.00
9390325210,0.00,0.00,0.00,0.00
9390325220,0.00,0.00,0.00,0.00
9390325280,0.00,0.00,0.00,0.00
9390325281,0.00,0.00,0.00,0.00
9390325310,0.00,0.00,0.00,0.00
9390325320,0.00,0.00,0.00,0.00
9390325380,0.00,0.00,0.00,0.00
9390325381,0.00,0.00,0.00,0.00
9390325420,0.00,0.00,0.00,0.00
9390325480,0.00,0.00,0.00,0.00
93903254J0,0.00,0.00,0.00,0.00
9390325510,0.00,0.00,0.00,0.00
9390325580,0.00,0.00,0.00,0.00
9390325581,0.00,0.00,0.00,0.00
9390326380,0.00,0.00,0.00,0.00
9390332020,0.00,0.00,0.00,0.00
9390332180,0.00,0.00,0.00,0.00
9390332210,0.00,0.00,0.00,0.00
9390334120,0.00,0.00,0.00,0.00
9390334210,0.00,0.00,0.00,0.00
9390334220,0.00,0.00,0.00,0.00
9390334310,0.00,0.00,0.00,0.00
9390334320,0.00,0.00,0.00,0.00
9390334380,0.00,0.00,0.00,0.00
9390334410,0.00,0.00,0.00,0.00
9390334420,0.00,0.00,0.00,0.00
9390334421,0.00,0.00,0.00,0.00
9390334480,0.00,0.00,0.00,0.00
9390334510,0.00,0.00,0.00,0.00
9390334680,0.00,0.00,0.00,0.00
9390335120,0.00,0.00,0.00,0.00
9390335210,0.00,0.00,0.00,0.00
9390335220,0.00,0.00,0.00,0.00
9390335280,0.00,0.00,0.00,0.00
9390335310,0.00,0.00,0.00,0.00
9390335320,0.00,0.00,0.00,0.00
9390335380,0.00,0.00,0.00,0.00
9390335410,0.00,0.00,0.00,0.00
9390344310,0.00,0.00,0.00,0.00
9390344380,0.00,0.00,0.00,0.00
9390344410,0.00,0.00,0.00,0.00
9390344420,0.00,0.00,0.00,0.00
9390345320,0.00,0.00,0.00,0.00
9390425210,0.00,0.00,0.00,0.00
9390522120,0.00,0.00,0.00,0.00
93905253J0,0.00,0.00,0.00,0.00
9391114480,0.00,0.00,0.00,0.00
9391115220,0.00,0.00,0.00,0.00
9391124310,0.00,0.00,0.00,0.00
9391124320,0.00,0.00,0.00,0.00
9391124380,0.00,0.00,0.00,0.00
939112448,0.00,0.00,0.00,0.00
9391125420,0.00,0.00,0.00,0.00
9391314120,0.00,0.00,0.00,0.00
9391314180,0.00,0.00,0.00,0.00
9391314220,0.00,0.00,0.00,0.00
9391314280,0.00,0.00,0.00,0.00
93913142J0,0.00,0.00,0.00,0.00
9391314420,0.00,0.00,0.00,0.00
9391315220,0.00,0.00,0.00,0.00
9391315510,0.00,0.00,0.00,0.00
9391324220,0.00,0.00,0.00,0.00
9391324280,0.00,0.00,0.00,0.00
9391324320,0.00,0.00,0.00,0.00
9391324420,0.00,0.00,0.00,0.00
9391325280,0.00,0.00,0.00,0.00
9391325320,0.00,0.00,0.00,0.00
9391325380,0.00,0.00,0.00,0.00
9391325381,0.00,0.00,0.00,0.00
9391325420,0.00,0.00,0.00,0.00
9391325480,0.00,0.00,0.00,0.00
9391325580,0.00,0.00,0.00,0.00
93913255J0,0.00,0.00,0.00,0.00
94001030000S,0.00,0.00,0.00,0.00
94001030001S,0.00,0.00,0.00,0.00
94001030002S,0.00,0.00,0.00,0.00
94001030800S,0.00,0.00,0.00,0.00
94001040000S,0.00,0.00,0.00,0.00
94001040800S,0.00,0.00,0.00,0.00
94001050000S,0.00,0.00,0.00,0.00
94001050700S,0.00,0.00,0.00,0.00
94001050800S,0.00,0.00,0.00,0.00
94001050900S,0.00,0.00,0.00,0.00
94001054900S,0.00,0.00,0.00,0.00
94001060000S,0.00,0.00,0.00,0.00
94001060200S,0.00,0.00,0.00,0.00
94001060700S,0.00,0.00,0.00,0.00
94001060800S,0.00,0.00,0.00,0.00
94001060900S,0.00,0.00,0.00,0.00
94001062000S,0.00,0.00,0.00,0.00
94001064900S,0.00,0.00,0.00,0.00
94001080000S,0.00,0.00,0.00,0.00
94001080700S,0.00,0.00,0.00,0.00
94001080900S,0.00,0.00,0.00,0.00
94001100000S,0.00,0.00,0.00,0.00
94001100001S,0.00,0.00,0.00,0.00
94001100900S,0.00,0.00,0.00,0.00
94001122000S,0.00,0.00,0.00,0.00
94001140000S,0.00,0.00,0.00,0.00
94002050000S,0.00,0.00,0.00,0.00
94002060000S,0.00,0.00,0.00,0.00
94002060200S,0.00,0.00,0.00,0.00
94002060700S,0.00,0.00,0.00,0.00
94002060800S,0.00,0.00,0.00,0.00
94002060900S,0.00,0.00,0.00,0.00
94002064900S,0.00,0.00,0.00,0.00
94002080000S,0.00,0.00,0.00,0.00
94002080700S,0.00,0.00,0.00,0.00
94002080800S,0.00,0.00,0.00,0.00
94002100000S,0.00,0.00,0.00,0.00
94002100700S,0.00,0.00,0.00,0.00
94002102000S,0.00,0.00,0.00,0.00
94002104900S,0.00,0.00,0.00,0.00
94002120000S,0.00,0.00,0.00,0.00
94002122000S,0.00,0.00,0.00,0.00
94021050201S,0.00,0.00,0.00,0.00
94021050700S,0.00,0.00,0.00,0.00
94021050701S,0.00,0.00,0.00,0.00
94021060000S,0.00,0.00,0.00,0.00
94021060200S,0.00,0.00,0.00,0.00
94021060700S,0.00,0.00,0.00,0.00
94021060900S,0.00,0.00,0.00,0.00
94021080200S,0.00,0.00,0.00,0.00
94021080900S,0.00,0.00,0.00,0.00
94021100000S,0.00,0.00,0.00,0.00
94021100001S,0.00,0.00,0.00,0.00
9403008000,0.00,0.00,0.00,0.00
9403008070,0.00,0.00,0.00,0.00
9403008080,0.00,0.00,0.00,0.00
9403008090,0.00,0.00,0.00,0.00
9403008280,0.00,0.00,0.00,0.00
9403008281,0.00,0.00,0.00,0.00
9403010000,0.00,0.00,0.00,0.00
9403010001,0.00,0.00,0.00,0.00
9403010200,0.00,0.00,0.00,0.00
9403012200,0.00,0.00,0.00,0.00
9403012280,0.00,0.00,0.00,0.00
9403014200,0.00,0.00,0.00,0.00
9403108000,0.00,0.00,0.00,0.00
9403108070,0.00,0.00,0.00,0.00
9403110000,0.00,0.00,0.00,0.00
9403112000,0.00,0.00,0.00,0.00
9403114080,0.00,0.00,0.00,0.00
9405004000,0.00,0.00,0.00,0.00
9405004080,0.00,0.00,0.00,0.00
9405004081,0.00,0.00,0.00,0.00
9405005000,0.00,0.00,0.00,0.00
9405005020,0.00,0.00,0.00,0.00
9405005070,0.00,0.00,0.00,0.00
9405005080,0.00,0.00,0.00,0.00
940500600,0.00,0.00,0.00,0.00
9405006000,0.00,0.00,0.00,0.00
9405006001,0.00,0.00,0.00,0.00
9405006020,0.00,0.00,0.00,0.00
9405006070,0.00,0.00,0.00,0.00
9405006080,0.00,0.00,0.00,0.00
9405006081,0.00,0.00,0.00,0.00
9405008000,0.00,0.00,0.00,0.00
9405008020,0.00,0.00,0.00,0.00
9405008040,0.00,0.00,0.00,0.00
9405008070,0.00,0.00,0.00,0.00
9405008080,0.00,0.00,0.00,0.00
9405008081,0.00,0.00,0.00,0.00
9405008082,0.00,0.00,0.00,0.00
9405010000,0.00,0.00,0.00,0.00
9405010001,0.00,0.00,0.00,0.00
9405010070,0.00,0.00,0.00,0.00
9405010080,0.00,0.00,0.00,0.00
9405012000,0.00,0.00,0.00,0.00
9405012001,0.00,0.00,0.00,0.00
9405012200,0.00,0.00,0.00,0.00
9406104001,0.00,0.00,0.00,0.00
9406105001,0.00,0.00,0.00,0.00
9406106001,0.00,0.00,0.00,0.00
9406108001,0.00,0.00,0.00,0.00
9406110001,0.00,0.00,0.00,0.00
9406405000,0.00,0.00,0.00,0.00
9406506000,0.00,0.00,0.00,0.00
9407008080,0.00,0.00,0.00,0.00
9410103000,0.00,0.00,0.00,0.00
9410103800,0.00,0.00,0.00,0.00
9410104000,0.00,0.00,0.00,0.00
9410104700,0.00,0.00,0.00,0.00
9410104800,0.00,0.00,0.00,0.00
9410104801,0.00,0.00,0.00,0.00
9410105000,0.00,0.00,0.00,0.00
9410105700,0.00,0.00,0.00,0.00
9410105701,0.00,0.00,0.00,0.00
9410105800,0.00,0.00,0.00,0.00
9410106000,1.00,0.00,0.00,0.00
9410106200,0.00,0.00,0.00,0.00
9410106700,0.00,0.00,0.00,0.00
9410106800,0.00,0.00,0.00,0.00
9410108000,0.00,0.00,0.00,0.00
9410108200,0.00,0.00,0.00,0.00
9410108700,0.00,0.00,0.00,0.00
9410108800,0.00,0.00,0.00,0.00
9410110000,0.00,0.00,0.00,0.00
941011000000,0.00,0.00,0.00,0.00
9410110200,0.00,0.00,0.00,0.00
9410110700,0.00,0.00,0.00,0.00
9410110800,0.00,0.00,0.00,0.00
9410112000,0.00,0.00,0.00,0.00
9410112700,0.00,0.00,0.00,0.00
9410208000,0.00,0.00,0.00,0.00
9410208700,0.00,0.00,0.00,0.00
9410208800,0.00,0.00,0.00,0.00
9410210000,0.00,0.00,0.00,0.00
9410210700,0.00,0.00,0.00,0.00
9410210800,0.00,0.00,0.00,0.00
9410212000,0.00,0.00,0.00,0.00
9410303000,0.00,0.00,0.00,0.00
9410304000,0.00,0.00,0.00,0.00
9410304700,0.00,0.00,0.00,0.00
9410304800,0.00,0.00,0.00,0.00
9410305000,0.00,0.00,0.00,0.00
9410305200,0.00,0.00,0.00,0.00
941030570,0.00,0.00,0.00,0.00
9410305700,0.00,0.00,0.00,0.00
9410305800,0.00,0.00,0.00,0.00
9410306000,0.00,0.00,0.00,0.00
9410306700,0.00,0.00,0.00,0.00
9410306701,0.00,0.00,0.00,0.00
9410306800,0.00,0.00,0.00,0.00
9410306801,0.00,0.00,0.00,0.00
9410308000,0.00,0.00,0.00,0.00
9410308200,0.00,0.00,0.00,0.00
9410308700,0.00,0.00,0.00,0.00
9410308800,0.00,0.00,0.00,0.00
9410310000,0.00,0.00,0.00,0.00
9410310001,0.00,0.00,0.00,0.00
9410310200,0.00,0.00,0.00,0.00
9410310400,0.00,0.00,0.00,0.00
9410310800,0.00,0.00,0.00,0.00
9410312000,0.00,0.00,0.00,0.00
9410912000,84.00,0.00,0.00,0.00
9410912001,0.00,0.00,0.00,0.00
9411103000,0.00,0.00,0.00,0.00
9411103800,0.00,0.00,0.00,0.00
9411105000,0.00,0.00,0.00,0.00
9411106000,0.00,0.00,0.00,0.00
9411106700,0.00,0.00,0.00,0.00
9411106800,0.00,0.00,0.00,0.00
9411108000,0.00,0.00,0.00,0.00
9411110000,0.00,0.00,0.00,0.00
9411110001,0.00,0.00,0.00,0.00
9420110100,0.00,0.00,0.00,0.00
9420116120,0.00,0.00,0.00,0.00
9420116150,0.00,0.00,0.00,0.00
9420116180,0.00,0.00,0.00,0.00
9420120120,0.00,0.00,0.00,0.00
9420120121,0.00,0.00,0.00,0.00
9420120150,0.00,0.00,0.00,0.00
9420120151,0.00,0.00,0.00,0.00
9420120180,0.00,0.00,0.00,0.00
9420120181,0.00,0.00,0.00,0.00
9420120200,0.00,0.00,0.00,0.00
9420125150,0.00,0.00,0.00,0.00
9420125200,0.00,0.00,0.00,0.00
9420125220,0.00,0.00,0.00,0.00
9420125250,0.00,0.00,0.00,0.00
9420125300,0.00,0.00,0.00,0.00
9420130200,0.00,0.00,0.00,0.00
9420130201,0.00,0.00,0.00,0.00
9420130250,0.00,0.00,0.00,0.00
9420130251,0.00,0.00,0.00,0.00
9420130280,0.00,0.00,0.00,0.00
9420130300,0.00,0.00,0.00,0.00
9425105000,0.00,0.00,0.00,0.00
9425106000,0.00,0.00,0.00,0.00
9425108000,0.00,0.00,0.00,0.00
9425110000,0.00,0.00,0.00,0.00
9425110400,0.00,0.00,0.00,0.00
9430106100,0.00,0.00,0.00,0.00
9430107120,0.00,0.00,0.00,0.00
9430108100,0.00,0.00,0.00,0.00
9430108120,0.00,0.00,0.00,0.00
9430108140,0.00,0.00,0.00,0.00
9430108141,0.00,0.00,0.00,0.00
9430108200,0.00,0.00,0.00,0.00
9430110120,0.00,0.00,0.00,0.00
9430110140,0.00,0.00,0.00,0.00
9430110160,0.00,0.00,0.00,0.00
9430110161,0.00,0.00,0.00,0.00
9430110200,0.00,0.00,0.00,0.00
9430110201,0.00,0.00,0.00,0.00
9430112160,0.00,0.00,0.00,0.00
9430112200,0.00,0.00,0.00,0.00
9430114200,0.00,0.00,0.00,0.00
9430204065,0.00,0.00,0.00,0.00
9430205080,0.00,0.00,0.00,0.00
9430206100,0.00,0.00,0.00,0.00
9430208140,0.00,0.00,0.00,0.00
9430303050,0.00,0.00,0.00,0.00
9430303051,0.00,0.00,0.00,0.00
9430304065,0.00,0.00,0.00,0.00
9430305080,0.00,0.00,0.00,0.00
9430306100,0.00,0.00,0.00,0.00
9430308140,0.00,0.00,0.00,0.00
9430310160,0.00,0.00,0.00,0.00
9430310200,0.00,0.00,0.00,0.00
9430520062,0.00,0.00,0.00,0.00
9430520102,0.00,0.00,0.00,0.00
9430520103,0.00,0.00,0.00,0.00
9430520123,0.00,0.00,0.00,0.00
9430520142,0.00,0.00,0.00,0.00
9430520203,0.00,0.00,0.00,0.00
9430525251,0.00,0.00,0.00,0.00
9430530102,0.00,0.00,0.00,0.00
9430530103,0.00,0.00,0.00,0.00
9430530142,0.00,0.00,0.00,0.00
9430530162,0.00,0.00,0.00,0.00
9430530183,0.00,0.00,0.00,0.00
9430530223,0.00,0.00,0.00,0.00
9430530283,0.00,0.00,0.00,0.00
9430530322,0.00,0.00,0.00,0.00
9430540082,0.00,0.00,0.00,0.00
9430540182,0.00,0.00,0.00,0.00
9440113120,0.00,0.00,0.00,0.00
9440116120,0.00,0.00,0.00,0.00
9451010000,0.00,0.00,0.00,0.00
9451011000,0.00,0.00,0.00,0.00
9451012000,0.00,0.00,0.00,0.00
9451014000,0.00,0.00,0.00,0.00
9451015000,0.00,0.00,0.00,0.00
9451016000,0.00,0.00,0.00,0.00
9451016001,0.00,0.00,0.00,0.00
9451017000,0.00,0.00,0.00,0.00
9451020000,0.00,0.00,0.00,0.00
9451020001,0.00,0.00,0.00,0.00
9451022000,0.00,0.00,0.00,0.00
9451028000,0.00,0.00,0.00,0.00
9451032000,0.00,0.00,0.00,0.00
9451032100,0.00,0.00,0.00,0.00
9451034000,0.00,0.00,0.00,0.00
9451036000,0.00,0.00,0.00,0.00
9451038150,0.00,0.00,0.00,0.00
9451110000,0.00,0.00,0.00,0.00
9451114000,0.00,0.00,0.00,0.00
9451115000,0.00,0.00,0.00,0.00
9451116000,0.00,0.00,0.00,0.00
9451119000,0.00,0.00,0.00,0.00
9451415000,0.00,0.00,0.00,0.00
9452010000,0.00,0.00,0.00,0.00
9452012000,0.00,0.00,0.00,0.00
9452012001,0.00,0.00,0.00,0.00
9452022000,0.00,0.00,0.00,0.00
9452024000,0.00,0.00,0.00,0.00
9452028000,0.00,0.00,0.00,0.00
9452030000,0.00,0.00,0.00,0.00
9452035000,0.00,0.00,0.00,0.00
9452037000,0.00,0.00,0.00,0.00
9452040000,0.00,0.00,0.00,0.00
9452040150,0.00,0.00,0.00,0.00
9452045000,0.00,0.00,0.00,0.00
9452047000,0.00,0.00,0.00,0.00
9452052150,0.00,0.00,0.00,0.00
9452056000,0.00,0.00,0.00,0.00
9452063150,0.00,0.00,0.00,0.00
9452075150,0.00,0.00,0.00,0.00
9454002010,0.00,0.00,0.00,0.00
9454002518,0.00,0.00,0.00,0.00
9454003010,0.00,0.00,0.00,0.00
9454003019,0.00,0.00,0.00,0.00
9454004017,0.00,0.00,0.00,0.00
9454004018,0.00,0.00,0.00,0.00
9454004029,0.00,0.00,0.00,0.00
9454005010,0.00,0.00,0.00,0.00
9454005018,0.00,0.00,0.00,0.00
9454005029,0.00,0.00,0.00,0.00
9454006017,0.00,0.00,0.00,0.00
9454006018,0.00,0.00,0.00,0.00
9454007018,0.00,0.00,0.00,0.00
9454007029,0.00,0.00,0.00,0.00
9454008018,0.00,0.00,0.00,0.00
9454009018,0.00,0.00,0.00,0.00
9454010017,0.00,0.00,0.00,0.00
9456062200,0.00,0.00,0.00,0.00
9456072200,0.00,0.00,0.00,0.00
9459115000,0.00,0.00,0.00,0.00
9459124000,0.00,0.00,0.00,0.00
9459127000,0.00,0.00,0.00,0.00
9459135000,0.00,0.00,0.00,0.00
9459141000,0.00,0.00,0.00,0.00
9459145000,0.00,0.00,0.00,0.00
9459145001,0.00,0.00,0.00,0.00
9459146000,0.00,0.00,0.00,0.00
9459147000,0.00,0.00,0.00,0.00
9459149000,0.00,0.00,0.00,0.00
9460114000,0.00,0.00,0.00,0.00
9460115000,0.00,0.00,0.00,0.00
9460115001,0.00,0.00,0.00,0.00
9460116000,0.00,0.00,0.00,0.00
9460117000,0.00,0.00,0.00,0.00
9460118000,0.00,0.00,0.00,0.00
9460527101,0.00,0.00,0.00,0.00
9460850000,0.00,0.00,0.00,0.00
9460850001,0.00,0.00,0.00,0.00
950013027040,0.00,0.00,0.00,0.00
950014500160M,0.00,0.00,0.00,0.00
950014509040,0.00,0.00,0.00,0.00
950014525040,0.00,0.00,0.00,0.00
950014528040,0.00,0.00,0.00,0.00
950014533040,0.00,0.00,0.00,0.00
950014534040,0.00,0.00,0.00,0.00
950014549040,0.00,0.00,0.00,0.00
950014552040,0.00,0.00,0.00,0.00
950014558040,0.00,0.00,0.00,0.00
950014560040,0.00,0.00,0.00,0.00
950015500160M,0.00,0.00,0.00,0.00
950015504041,0.00,0.00,0.00,0.00
950015504540,0.00,0.00,0.00,0.00
950015505041,0.00,0.00,0.00,0.00
950015506040,0.00,0.00,0.00,0.00
950015507040,0.00,0.00,0.00,0.00
950015530040S,0.00,0.00,0.00,0.00
950015548040,0.00,0.00,0.00,0.00
950017500160M,0.00,0.00,0.00,0.00
950017504540,0.00,0.00,0.00,0.00
950017515540,0.00,0.00,0.00,0.00
9500202070,0.00,0.00,0.00,0.00
9500202071,0.00,0.00,0.00,0.00
9500202080,0.00,0.00,0.00,0.00
9500202089,0.00,0.00,0.00,0.00
95002020890,0.00,0.00,0.00,0.00
9500202100,0.00,0.00,0.00,0.00
9500202101,0.00,0.00,0.00,0.00
9500202120,0.00,0.00,0.00,0.00
9500202130,0.00,0.00,0.00,0.00
9500202131,0.00,0.00,0.00,0.00
9500202139,0.00,0.00,0.00,0.00
9500202659,0.00,0.00,0.00,0.00
950024073008,0.00,0.00,0.00,0.00
950024080008,0.00,0.00,0.00,0.00
950024100008,0.00,0.00,0.00,0.00
950024105008,0.00,0.00,0.00,0.00
950024105009,0.00,0.00,0.00,0.00
950024120000,0.00,0.00,0.00,0.00
950024120004,0.00,0.00,0.00,0.00
950024120008,0.00,0.00,0.00,0.00
950024125008,0.00,0.00,0.00,0.00
950024130008,0.00,0.00,0.00,0.00
9500250000,0.00,0.00,0.00,0.00
9500270000,0.00,0.00,0.00,0.00
9500270001,0.00,0.00,0.00,0.00
9500280000,0.00,0.00,0.00,0.00
9500280001,0.00,0.00,0.00,0.00
950031104631,0.00,0.00,0.00,0.00
950031400110M,0.00,0.00,0.00,0.00
950031409510,0.00,0.00,0.00,0.00
950031904220,0.00,0.00,0.00,0.00
95003190652,0.00,0.00,0.00,0.00
950031907020,0.00,0.00,0.00,0.00
950031907220,0.00,0.00,0.00,0.00
950032100210,0.00,0.00,0.00,0.00
950032300160M,0.00,0.00,0.00,0.00
950032300731,0.00,0.00,0.00,0.00
950032300860,0.00,0.00,0.00,0.00
950032301031,0.00,0.00,0.00,0.00
950032301060,0.00,0.00,0.00,0.00
950032301131,0.00,0.00,0.00,0.00
950032301660,0.00,0.00,0.00,0.00
950032301960,0.00,0.00,0.00,0.00
950032302060,0.00,0.00,0.00,0.00
950032302531,0.00,0.00,0.00,0.00
950032302760,0.00,0.00,0.00,0.00
950032303031,0.00,0.00,0.00,0.00
950032303060,0.00,0.00,0.00,0.00
950032303231,0.00,0.00,0.00,0.00
950032303731,0.00,0.00,0.00,0.00
950032303831,0.00,0.00,0.00,0.00
950032303931,0.00,0.00,0.00,0.00
950032303960,0.00,0.00,0.00,0.00
950032304031,0.00,0.00,0.00,0.00
950032304231,0.00,0.00,0.00,0.00
950032304531,0.00,0.00,0.00,0.00
950032304831,0.00,0.00,0.00,0.00
950032304860,0.00,0.00,0.00,0.00
950032306031,0.00,0.00,0.00,0.00
950032307231,0.00,0.00,0.00,0.00
950032307531,0.00,0.00,0.00,0.00
950032308131,0.00,0.00,0.00,0.00
95003250420,0.00,0.00,0.00,0.00
950032705770,0.00,0.00,0.00,0.00
950033600720,0.00,0.00,0.00,0.00
950033601520,0.00,0.00,0.00,0.00
950033601820,0.00,0.00,0.00,0.00
950033602820,0.00,0.00,0.00,0.00
950033604320,0.00,0.00,0.00,0.00
950033606120,0.00,0.00,0.00,0.00
950033700160M,0.00,0.00,0.00,0.00
950033702531,0.00,0.00,0.00,0.00
950033704431,0.00,0.00,0.00,0.00
950034300220,0.00,0.00,0.00,0.00
950034300320,0.00,0.00,0.00,0.00
950034301120,0.00,0.00,0.00,0.00
950034302020,0.00,0.00,0.00,0.00
950035000110M,0.00,0.00,0.00,0.00
950035003520,0.00,0.00,0.00,0.00
950053500110M,0.00,0.00,0.00,0.00
950053500120M,0.00,0.00,0.00,0.00
950053503020,0.00,0.00,0.00,0.00
950053504020,0.00,0.00,0.00,0.00
950053504520,0.00,0.00,0.00,0.00
950053505020,0.00,0.00,0.00,0.00
950053505030,0.00,0.00,0.00,0.00
950053505520,0.00,0.00,0.00,0.00
950053506020,0.00,0.00,0.00,0.00
950053506520,0.00,0.00,0.00,0.00
950053507020,0.00,0.00,0.00,0.00
950053507520,0.00,0.00,0.00,0.00
950053508020,0.00,0.00,0.00,0.00
950053508520,0.00,0.00,0.00,0.00
950053509020,0.00,0.00,0.00,0.00
950053509520,0.00,0.00,0.00,0.00
950053510020S,0.00,0.00,0.00,0.00
950053511020,0.00,0.00,0.00,0.00
950053511520,0.00,0.00,0.00,0.00
950053512020,0.00,0.00,0.00,0.00
950053512520,0.00,0.00,0.00,0.00
950053513020,0.00,0.00,0.00,0.00
950053514020,0.00,0.00,0.00,0.00
950053516020,0.00,0.00,0.00,0.00
950053517020,0.00,0.00,0.00,0.00
950053518020,0.00,0.00,0.00,0.00
950053527020,0.00,0.00,0.00,0.00
950053530020,0.00,0.00,0.00,0.00
950053535520,0.00,0.00,0.00,0.00
950053541020,0.00,0.00,0.00,0.00
950053561020,0.00,0.00,0.00,0.00
950054500120M,0.00,0.00,0.00,0.00
950054501750,0.00,0.00,0.00,0.00
950054517520,0.00,0.00,0.00,0.00
950054524050,0.00,0.00,0.00,0.00
950054528020,0.00,0.00,0.00,0.00
950054530020S,0.00,0.00,0.00,0.00
950054533020,0.00,0.00,0.00,0.00
950054540020,0.00,0.00,0.00,0.00
950054540020S,0.00,0.00,0.00,0.00
950054540030,0.00,0.00,0.00,0.00
950054548050,0.00,0.00,0.00,0.00
950054553020,0.00,0.00,0.00,0.00
950055000130M,0.00,0.00,0.00,0.00
950055007530,0.00,0.00,0.00,0.00
950055008530,0.00,0.00,0.00,0.00
950055010030,0.00,0.00,0.00,0.00
950055011030,0.00,0.00,0.00,0.00
950055012530,0.00,0.00,0.00,0.00
950055013030,0.00,0.00,0.00,0.00
950055015030,0.00,0.00,0.00,0.00
950055018030,0.00,0.00,0.00,0.00
950055020030,0.00,0.00,0.00,0.00
950055022030,0.00,0.00,0.00,0.00
950055036030,0.00,0.00,0.00,0.00
950055039030,0.00,0.00,0.00,0.00
950055040030,0.00,0.00,0.00,0.00
950055040030S,0.00,0.00,0.00,0.00
950055041030,0.00,0.00,0.00,0.00
950055046030,0.00,0.00,0.00,0.00
950055047030,0.00,0.00,0.00,0.00
950055048030,0.00,0.00,0.00,0.00
950055049030,0.00,0.00,0.00,0.00
950055050030,0.00,0.00,0.00,0.00
950055052030,0.00,0.00,0.00,0.00
95005505230,0.00,0.00,0.00,0.00
950055058030,0.00,0.00,0.00,0.00
950055500120M,0.00,0.00,0.00,0.00
950055512020,0.00,0.00,0.00,0.00
950055519020,0.00,0.00,0.00,0.00
950055519520,0.00,0.00,0.00,0.00
950055525020,0.00,0.00,0.00,0.00
950055530020S,0.00,0.00,0.00,0.00
950055532020,0.00,0.00,0.00,0.00
950055533020,0.00,0.00,0.00,0.00
950055535020,0.00,0.00,0.00,0.00
950055537020,0.00,0.00,0.00,0.00
950055538020,0.00,0.00,0.00,0.00
950055551020,0.00,0.00,0.00,0.00
950055555020,0.00,0.00,0.00,0.00
950055557020,0.00,0.00,0.00,0.00
950055558020,0.00,0.00,0.00,0.00
950055560020,0.00,0.00,0.00,0.00
950055563020,0.00,0.00,0.00,0.00
950055564020,0.00,0.00,0.00,0.00
950055565020,0.00,0.00,0.00,0.00
950055576020,0.00,0.00,0.00,0.00
950055581020,0.00,0.00,0.00,0.00
950055584020,0.00,0.00,0.00,0.00
950055588020,0.00,0.00,0.00,0.00
950055589020,0.00,0.00,0.00,0.00
950055593020,0.00,0.00,0.00,0.00
950055595020,0.00,0.00,0.00,0.00
950055597020,0.00,0.00,0.00,0.00
950055599020,0.00,0.00,0.00,0.00
950057500120M,0.00,0.00,0.00,0.00
950057505020,0.00,0.00,0.00,0.00
950057524020,0.00,0.00,0.00,0.00
950057536020,0.00,0.00,0.00,0.00
950057564020,0.00,0.00,0.00,0.00
950058000110M,0.00,0.00,0.00,0.00
950058000120M,0.00,0.00,0.00,0.00
950058003320,0.00,0.00,0.00,0.00
950058014020,0.00,0.00,0.00,0.00
950058018030,0.00,0.00,0.00,0.00
950058021520,0.00,0.00,0.00,0.00
950058025020,0.00,0.00,0.00,0.00
950058029020,0.00,0.00,0.00,0.00
950058039520,0.00,0.00,0.00,0.00
950058041020,0.00,0.00,0.00,0.00
950058064020,0.00,0.00,0.00,0.00
950058077020,0.00,0.00,0.00,0.00
9500AK15900,0.00,0.00,0.00,0.00
9500AKTL690,0.00,0.00,0.00,0.00
9500AKVBN50,0.00,0.00,0.00,0.00
9500AKWB920,0.00,0.00,0.00,0.00
9500AKYE900,0.00,0.00,0.00,0.00
9500BKWB920,0.00,0.00,0.00,0.00
9501140000,0.00,0.00,0.00,0.00
9501161000,1.00,0.00,0.00,0.00
9501162000,0.00,0.00,0.00,0.00
9501163000,0.00,0.00,0.00,0.00
9501211001,0.00,0.00,0.00,0.00
9501212001,0.00,0.00,0.00,0.00
9501213001,0.00,0.00,0.00,0.00
9501215001,0.00,0.00,0.00,0.00
9501217001,0.00,0.00,0.00,0.00
9501421201,0.00,0.00,0.00,0.00
9501422100,0.00,0.00,0.00,0.00
9501451100,0.00,0.00,0.00,0.00
9501461100,0.00,0.00,0.00,0.00
